id;name;river;hyear;hmonth;day;level;flow;temp;month
151170030;TRESTNO;Odra (1);1980;09;23;380;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;24;398;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;25;420;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;26;456;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;27;468;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;28;432;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;29;404;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;30;400;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;31;418;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;10;01;438;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;02;460;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;03;478;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;04;456;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;05;402;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;06;372;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;07;354;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;08;340;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;09;298;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;10;280;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;11;338;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;12;330;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;13;328;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;14;316;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;15;360;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;16;390;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;17;402;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;18;378;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;19;322;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;20;308;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;21;294;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;22;318;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;23;278;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;24;324;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;25;328;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;26;298;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;27;318;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;28;304;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;29;304;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;30;324;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;10;31;320;99999.999;99.9;08
151170030;TRESTNO;Odra (1);1980;11;01;324;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;02;310;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;03;340;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;04;332;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;05;304;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;06;314;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;07;310;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;08;300;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;09;300;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;10;308;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;11;302;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;12;328;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;13;310;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;14;318;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;15;312;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;16;314;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;17;334;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;18;308;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;19;316;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;20;320;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;21;318;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;22;312;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;23;320;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;24;322;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;25;328;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;26;318;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;27;328;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;28;322;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;29;318;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;11;30;320;99999.999;99.9;09
151170030;TRESTNO;Odra (1);1980;12;01;318;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;02;316;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;03;314;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;04;320;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;05;306;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;06;302;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;07;314;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;08;310;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;09;308;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;10;334;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;11;364;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;12;338;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;13;308;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;14;370;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;15;348;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;16;346;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;17;332;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;18;326;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;19;324;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;20;330;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;21;326;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;22;324;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;23;314;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;24;318;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;25;308;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;26;326;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;27;324;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;28;322;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;29;312;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;30;320;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1980;12;31;314;99999.999;99.9;10
151170030;TRESTNO;Odra (1);1981;01;01;320;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;02;312;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;03;312;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;04;314;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;05;316;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;06;326;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;07;320;99999.999;99.9;11
151170030;TRESTNO;Odra (1);1981;01;08;322;99999.999;99.9;11
